X	Y	K
-12,45773452623650	13,58119865321670	1
-12,45613417197470	14,39697839503010	1
-12,45386376396070	14,55372031036450	1
-12,45335382986460	14,22697380324200	1
-12,45153607771360	13,07647965828270	1
-12,45139529641290	13,67216708229900	1
-12,44774889073920	15,16033932640770	1
-12,44752022671540	13,36647332983850	1
-12,44693748416770	12,66423287368370	1
-12,44657927158480	14,80248583185500	1
-12,44615422584300	14,02666813961360	1
-12,44521719707690	13,36910859996680	1
-12,44423547120940	15,18064580542550	1
-12,44262549456420	15,00083688731620	1
-12,44199834782610	15,37719552874300	1
-12,44123797435300	13,22531198087670	1
-12,44060514078090	13,78859217298610	1
-12,44004566944420	13,92277287520000	1
-12,43703948799070	13,85991490761490	1
-12,43638462272820	14,26833193535220	1
-12,43602572466610	14,08395895310480	1
-12,43400023947290	13,33100587252310	1
-12,43384316382420	13,35025700007150	1
-12,43250040040710	13,84196927697450	1
-12,43244935996210	13,91729683102910	1
-12,43225109937720	13,26140752062190	1
-12,43185979718700	12,21595554456830	1
-12,43166747277850	13,64860130323650	1
-12,43127964999640	14,00146059454600	1
-12,43106503650710	13,86554009302470	1
-12,43011674437410	13,48607136571950	1
-12,42876096785550	14,24094917592250	1
-12,42851053894000	13,52782352756750	1
-12,42816596585750	14,06902476983810	1
-12,42808558163490	14,19466042009570	1
-12,42779506119670	14,31088279655330	1
-12,42736609688150	14,56969791611270	1
-12,42690702108210	14,07386663576170	1
-12,42649292199660	13,89167400340180	1
-12,42400703866930	13,34776364734400	1
-12,42367888739880	13,02782034185630	1
-12,42316398068560	11,97441932983740	1
-12,42204763275700	14,72797008818110	1
-12,42135154585370	14,10338772092830	1
-12,42034723422360	13,27223780609330	1
-12,41989633768650	13,28483210067230	1
-12,41865730453810	13,70308590111420	1
-12,41833649896190	13,14532280237960	1
-12,41827207956590	13,24193015958270	1
-12,41648481924190	14,10967127184640	1
-12,41267582432410	14,87502437304430	1
-12,41191538552730	14,15765538569470	1
-12,41034788414770	13,12054101280540	1
-12,40956273496160	16,44049570714170	1
-12,40635418445510	14,51122176116230	1
-12,40612702375600	16,18928564723200	1
-12,40432265577690	13,80684347500030	1
-12,40386482043020	13,88463818483000	1
-12,40342130288040	14,17622038330420	1
-12,40333265240260	14,64164509101100	1
-12,40287298447500	12,44731212516580	1
-12,40243727687070	14,88372436994560	1
-12,40240397699280	13,46167101523150	1
-12,40094906454280	13,61495348330630	1
-12,39763323485380	14,52222038945640	1
-12,39668954763070	12,51535721034390	1
-12,39634639106830	12,93129685714830	1
-12,39613227915560	14,48966181342090	1
-12,39464173867360	13,63720367801920	1
-12,39102684739110	13,51504583954350	1
-12,38933374549060	15,03623381736150	1
-12,38911250440150	14,10748572936960	1
-12,38889601158270	13,71109303037790	1
-12,38824901682210	12,30486663418780	1
-12,38645759886080	13,78204440506880	1
-12,38542528427840	13,33042399975790	1
-12,38355041899950	14,08145971014710	1
-12,38311220333150	12,97676200004800	1
-12,38303566121240	14,71570105346150	1
-12,38205860225360	11,79157098404510	1
-12,38084863838700	14,16023195200680	1
-12,38083432453850	14,95647266008350	1
-12,37653985131580	14,19118590844770	1
-12,37645796675280	14,50421662827420	1
-12,37630179371180	15,51643146537560	1
-12,37614200080570	13,50322925822040	1
-12,37508240164610	14,23318765960070	1
-12,37450471584890	14,32235866112570	1
-12,37428716119150	11,92905666551440	1
-12,37392024582910	14,11425905417690	1
-12,37350606934240	13,75536244513510	1
-12,37333057363660	15,44477995058920	1
-12,37189762206550	13,98867143186300	1
-12,37116666818890	12,49240473867720	1
-12,37044875459830	14,83670129852740	1
-12,36902114385530	13,53771281836980	1
-12,36809478036830	13,43632298616530	1
-12,36705023067860	13,58979242646370	1
-12,36691049256860	13,39161258017400	1
-12,36687841062190	15,24963231345980	1
-12,36654127970280	14,75601492227680	1
-12,36589076434430	14,67631193336370	1
-12,36554152287590	14,37221124432350	1
-12,36375528605900	13,04199821865630	1
-12,36363331962890	15,53529518116790	1
-12,36337351795640	14,12701635197060	1
-12,36225699697770	14,63686993230020	1
-12,36212108119280	13,15678390468770	1
-12,35774157446590	12,93950381110150	1
-12,35638548479390	15,28591056808820	1
-12,35592355410430	12,77706697251600	1
-12,35485864453650	13,91393212767980	1
-12,35430110765170	13,57258720184290	1
-12,35426968469540	13,94747538959320	1
-12,35316941700340	13,51353556840750	1
-12,35313537333040	15,36100931515010	1
-12,35303859972760	13,18402987557300	1
-12,35289783145650	13,27098734110470	1
-12,35138940352590	13,22512940264050	1
-12,35084174441480	14,33756184855150	1
-12,35077389392930	14,40735864877290	1
-12,35029118471910	13,87930387411900	1
-12,34816133731290	12,82290261740180	1
-12,34751294524100	12,09452553740850	1
-12,34715129191820	13,82734509864710	1
-12,34677865674600	13,17671462800000	1
-12,34610342707740	11,82207832541450	1
-12,34562072208970	12,94635646549830	1
-12,34475956206830	12,83413571808300	1
-12,34310820099890	14,09907803659600	1
-12,34145354976820	15,07761014268160	1
-12,34062196123350	15,33484180778720	1
-12,33950646251860	13,66539733648100	1
-12,33940213738910	15,75077598167160	1
-12,33841505500930	14,05164255800830	1
-12,33770764254170	14,17500125379810	1
-12,33495595312350	13,33397126787870	1
-12,33468042396720	16,41085102130260	1
-12,33434099446530	14,56454374983360	1
-12,33433530970350	15,99178123647620	1
-12,33323191855610	15,21545114647570	1
-12,33215079300270	13,05650547909210	1
-12,33190624448090	14,08327795114270	1
-12,33041759154900	13,72935328592200	1
-12,32850368443390	13,79619727892450	1
-12,32799212369790	15,65696768682540	1
-12,32776127823890	15,43877028630930	1
-12,32575259739240	13,14977077647260	1
-12,32558923477620	14,36744082876000	1
-12,32440097453760	15,80531869491610	1
-12,32256985620840	15,47104959028440	1
-12,32246830821190	13,83600653361020	1
-12,32227916567490	12,96735160582130	1
-12,32181692080700	12,62620515090650	1
-12,32148534177060	14,37561975542030	1
-12,31965559738610	12,59133115705450	1
-12,31810163358350	14,24213522517110	1
-12,31742884854580	14,02734855427770	1
-12,31685936704890	13,48323164157570	1
-12,31633082205420	13,30647098442130	1
-12,31587785107780	14,29422455617510	1
-12,31568128147900	12,60083775529740	1
-12,31424056692780	12,91856713345540	1
-12,31367150668300	14,92377213243590	1
-12,31331427275470	15,32237903989940	1
-12,31123876069730	14,28244655904170	1
-12,31010799083410	13,02230568661790	1
-12,30946896420550	13,27211902672410	1
-12,30812598048440	13,32331395371070	1
-12,30664031862030	13,39393905737280	1
-12,30574646779060	14,40609920403120	1
-12,30485185066110	12,96654407299880	1
-12,30411324221440	13,42771583204260	1
-12,30366355176930	14,27285472479540	1
-12,30151359493340	14,91438568472650	1
-12,30086266110030	13,65187486118350	1
-12,30007709654110	13,33483375385530	1
-12,29908077497910	12,98403702475320	1
-12,29891875623770	13,09982907602460	1
-12,29880081937320	15,30709328005660	1
-12,29846406029560	13,55913961346520	1
-12,29758019762770	13,42879492968820	1
-12,29739822912990	12,76434609872350	1
-12,29679054137230	14,55710552363380	1
-12,29660953406660	13,10519219683230	1
-12,29660510720370	14,11448544034450	1
-12,29615188252890	14,81010909720490	1
-12,29585536633100	13,44859065962530	1
-12,29515054861850	15,25834643083550	1
-12,29499683119560	12,70223062242940	1
-12,29482693404970	13,93175554405530	1
-12,29452807075270	13,79966634959470	1
-12,29392125108910	14,40863860976610	1
-12,29086747000930	13,48777664325470	1
-12,28954071263550	14,36964215950940	1
-12,28838906933050	13,99494491390620	1
-12,28783358410750	14,12190486512790	1
-12,28707132701450	13,13141950265830	1
-12,28544475997050	12,97144750890930	1
-12,28541683289910	14,48871352779140	1
-12,28490185350860	13,73469161302790	1
-12,28452444325700	13,48862716929440	1
-12,28396557182230	11,69961550308430	1
-12,28314768388540	14,32704473708700	1
-12,28211623924770	13,00015843122820	1
-12,28133168498580	13,66951428181170	1
-12,28116286452490	15,81827605391560	1
-12,28098718209530	14,51131220010970	1
-12,27955245550180	14,77308143650010	1
-12,27733918201030	14,26608101155570	1
-12,27667302475440	12,34326340756950	1
-12,27666601866820	13,37852253112230	1
-12,27625389186370	13,72037162539520	1
-12,27597794583620	13,55450778058390	1
-12,27458920217210	12,44208096969860	1
-12,27409677310490	14,98498410034790	1
-12,27194805340500	16,78123611193960	1
-12,27166903098870	13,82374424977840	1
-12,27035198040800	12,14545246639510	1
-12,26965943086840	13,58206246018770	1
-12,26740033827520	14,07232565102900	1
-12,26641862981600	12,96535151174330	1
-12,26550543843760	13,90513775546780	1
-12,26530547863710	14,88029634573950	1
-12,26507259816710	14,00157691778180	1
-12,26481674050310	13,34745872448880	1
-12,26459560975500	13,05394614743800	1
-12,26433796112620	13,90974214457880	1
-12,26409551211410	14,05983799166890	1
-12,26312007987890	12,75629184189120	1
-12,26217008790510	15,35818573342400	1
-12,26154590391420	12,92602639908330	1
-12,26114861852590	14,87966017824120	1
-12,26073169300870	15,59586145953490	1
-12,25942005717860	14,06761088029880	1
-12,25927398750540	14,78424333987640	1
-12,25846466054750	14,57289508083780	1
-12,25723897860890	14,72343099270820	1
-12,25536172803830	13,93345599582690	1
-12,25483183740350	13,72624478149220	1
-12,25292362618130	14,52519554428350	1
-12,25262084365220	15,20147439813400	1
-12,24982495708940	15,39410988183930	1
-12,24968871608080	14,52081939941900	1
-12,24902677126580	14,09070946652860	1
-12,24886914716670	12,38075961640150	1
-12,24829675536060	15,30357242509600	1
-12,24818160811350	13,61709155872340	1
-12,24808733545440	14,80237749776120	1
-12,24807110724180	13,52961859162130	1
-12,24643940535470	12,34653693093970	1
-12,24591014104010	14,85393538754250	1
-12,24263895803480	15,33708608920070	1
-12,24218127828300	13,83365071007930	1
-12,24056578824000	11,21336359399820	1
-12,24048252388720	14,89907873356930	1
-12,24044426770460	12,84643488867680	1
-12,23594502020330	12,47443335219970	1
-12,23575718613260	14,49051472194820	1
-12,23566939254080	13,34963342885640	1
-12,23333406995690	13,60351306686920	1
-12,23194863083670	14,33196093335230	1
-12,23181900773780	15,59853792926080	1
-12,23172318902710	12,74225881907150	1
-12,23098910868450	15,27108327427200	1
-12,22906958057870	15,26494988886020	1
-12,22894424055690	14,67367651904410	1
-12,22726834189500	13,81147299235670	1
-12,22612482785680	12,81183552448230	1
-12,22606275794470	12,90957818510390	1
-12,22473262516380	14,56657393212390	1
-12,22356150815060	13,41521367026720	1
-12,22127300770400	14,13304431356190	1
-12,22104894663240	13,53374392613520	1
-12,22072331832000	13,42234109841140	1
-12,22065389671510	13,26758532228880	1
-12,22044108228970	12,90469278064230	1
-12,21919027258020	14,52018503880080	1
-12,21913904626940	13,05327718272420	1
-12,21906095191190	13,41708961316100	1
-12,21630485033490	14,16944945554290	1
-12,21624330368480	13,36914190510680	1
-12,21570569699230	12,91327051218830	1
-12,21510370057610	15,12448685192780	1
-12,21436441087950	12,76933084721240	1
-12,21352973557370	11,82070309833440	1
-12,21318012036410	13,54250596994390	1
-12,21258303470460	12,62876447043000	1
-12,21246538241150	14,57066206734550	1
-12,21110555764400	14,58699426025600	1
-12,21093458948220	13,36563842258590	1
-12,21087919553890	16,26706430072550	1
-12,20812659915110	15,13765707365680	1
-12,20794535331250	14,79085665510890	1
-12,20684733607140	14,68934336252760	1
-12,20670428146700	13,04617508952510	1
-12,20623734611270	14,70045466133610	1
-12,20598916191750	12,91203077331840	1
-12,20584768677100	14,15178372586920	1
-12,20472662627180	12,30359936247940	1
-12,20426346012800	12,73496139732520	1
-12,20419702994920	14,16790305591260	1
-12,20343629050670	12,65837594576800	1
-12,20227978670310	12,86156051815800	1
-12,20112773327530	12,37971760725810	1
-12,20089936094180	14,75829510384240	1
-12,20022200425240	17,12566029090680	1
-12,19985900109570	13,91405019234560	1
-12,19964203128560	12,41867047265440	1
-12,19831119241110	13,91003321521570	1
-12,19777756154170	13,56469976404320	1
-12,19619975367050	13,64085303355360	1
-12,19605736049940	12,70684545094650	1
-12,19454168977540	12,73172006199510	1
-12,19389704872140	13,58514312347790	1
-12,19065847357690	12,73042067004780	1
-12,19062364591100	12,85837980623910	1
-12,18973897233830	14,23184464318320	1
-12,18951548349980	14,22662733079100	1
-12,18905339353310	12,55565606534820	1
-12,18897922019780	14,97911524256030	1
-12,18810044854750	13,51798063413220	1
-12,18740937554760	15,08769443801470	1
-12,18578484078470	13,26813043838820	1
-12,18432622840420	13,10820516768330	1
-12,18396009776650	14,83528220839060	1
-12,18368242856780	13,94186169106130	1
-12,18314812934890	13,02254118786110	1
-12,18307780788070	12,97883364344820	1
-12,18264998355040	14,11558898708420	1
-12,18249681962740	11,28431590705570	1
-12,18212151662470	15,42767033821840	1
-12,17967219778590	13,61388500684570	1
-12,17957347192290	14,84369290374900	1
-12,17855126906270	16,97468895901570	1
-12,17768281872930	12,85108127081490	1
-12,17734272659340	14,43431996913400	1
-12,17595659003030	15,65051473005350	1
-12,17578403741880	14,83973273188060	1
-12,17548179885880	11,82794561932450	1
-12,17487778356580	13,22505355734210	1
-12,17435503763540	14,33180990596000	1
-12,17346938157560	13,61815858439280	1
-12,17310093336850	13,20880131964420	1
-12,17282709329830	12,55236179186170	1
-12,17225518653470	15,37920332684760	1
-12,17026109133750	13,20432488231940	1
-12,16975700321750	14,46140275112810	1
-12,16925373129060	16,02098442911670	1
-12,16915718449160	13,42837197602380	1
-12,16911716981200	13,60864367560220	1
-12,16746286969720	15,06911309771030	1
-12,16728647955410	13,26052046574420	1
-12,16648929719050	12,81949959088750	1
-12,16482214549450	13,81440499675830	1
-12,16452267819370	11,98239206715650	1
-12,16393293249480	13,99693375608350	1
-12,16280799133290	15,36533479251850	1
-12,16236210641180	16,31623347537900	1
-12,16215396041400	13,85166423459570	1
-12,16102395546070	14,32400636863970	1
-12,16000669671060	12,52423940618060	1
-12,15873085375260	14,47299875451800	1
-12,15857194611680	13,60334094315000	1
-12,15793436574830	14,11113523630080	1
-12,15697179232130	15,42689310964370	1
-12,15387792692790	14,60812727588130	1
-12,15320968360600	13,21036918784800	1
-12,15301050291710	12,62868580863720	1
-12,15257325339280	12,23132931731860	1
-12,15235095010160	13,02146337577240	1
-12,15168354423670	15,79008973045380	1
-12,15164754762190	12,38238842586510	1
-12,15095603760720	13,85405578248660	1
-12,15038327341920	13,46190783987030	1
-12,15026364544680	14,15336881562520	1
-12,14978360485990	12,57091966290250	1
-12,14962870247780	13,47260064632360	1
-12,14914082765010	14,19651181660660	1
-12,14898503197040	14,55302533901440	1
-12,14831105133970	13,07534281704550	1
-12,14802594286120	13,15669948930000	1
-12,14793870271240	15,74497006951090	1
-12,14786177856810	15,16560865413550	1
-12,14752344468140	12,75124706558210	1
-12,14752071659460	14,34785994737950	1
-12,14743486744270	15,87111972486890	1
-12,14703840877810	15,12940073538830	1
-12,14492343747020	13,90437390548160	1
-12,14288188684720	13,11688154415230	1
-12,14279857776020	14,41439596116700	1
-12,14264914330670	16,58617679434440	1
-12,14241035213620	15,27430475467800	1
-12,14235675744280	16,00103053384020	1
-12,14211806076270	14,04094063457020	1
-12,14027668352180	12,42018541606260	1
-12,13662329593730	13,01315897488260	1
-12,13658871068270	14,58755680180390	1
-12,13613570969360	14,57709338100120	1
-12,13592125863420	14,85405250839960	1
-12,13561101076930	14,33410192811740	1
-12,13490864533080	14,34319806771190	1
-12,13264049482590	14,26737998370980	1
-12,13248347415510	14,59449796605620	1
-12,13158351228430	11,97914689492260	1
-12,13025904401360	16,05398676959720	1
-12,13017223295420	13,82557842468370	1
-12,12998286007110	14,21587117996100	1
-12,12974395564870	15,89854924443780	1
-12,12929715879380	13,69020757377760	1
-12,12865377601690	13,34710003322140	1
-12,12833532368060	15,03081638980620	1
-12,12694801607620	14,51598918425160	1
-12,12631144351660	11,47500996406470	1
-12,12431013351750	12,53382250994870	1
-12,12249418581510	12,90704602091570	1
-12,12244339760450	12,62082995603610	1
-12,12199314321390	13,04519302164050	1
-12,12014434998160	16,46254142072250	1
-12,11994965760400	14,35808599895990	1
-12,11909288041090	13,86927886074270	1
-12,11858015099320	12,14809284329010	1
-12,11838935531210	13,80533958634730	1
-12,11774953060830	13,50033480795870	1
-12,11700619762670	13,64452954949420	1
-12,11611287146300	14,96820746117690	1
-12,11543151260700	14,93346669368810	1
-12,11531320798580	15,72652050258730	1
-12,11442976615210	13,99592379395590	1
-12,11404070315340	14,74146581635640	1
-12,11393517261620	14,20612101870320	1
-12,11268831907130	12,65638940380660	1
-12,11215990588700	13,81793335956520	1
-12,11050043703680	13,76991565471460	1
-12,10955146531410	15,19324583464550	1
-12,10880954514650	13,26739492242080	1
-12,10810762357100	12,74395728698520	1
-12,10806308703880	13,43463513721120	1
-12,10744813939380	14,33936761218780	1
-12,10742712059330	14,27129309316300	1
-12,10673753538250	13,47553112452280	1
-12,10619383164240	14,55698600454870	1
-12,10593177684490	13,50669563024380	1
-12,10312668770780	12,85600616506400	1
-12,10302664234090	12,03275674886510	1
-12,10302269109080	14,06771532570460	1
-12,10238206526420	15,54164935600670	1
-12,09951213421260	14,84696565199860	1
-12,09589442145840	13,15601694324170	1
-12,09582278059560	14,87923080933210	1
-12,09412470464910	14,60143181341160	1
-12,09393995868930	12,02979731898230	1
-12,09362298608430	12,49900126272960	1
-12,09345444246690	11,96972974193770	1
-12,09322731286710	13,47631206771160	1
-12,09150146302470	14,84857081250110	1
-12,09132061998430	13,19187451765690	1
-12,09071802281360	14,93682000309620	1
-12,08955814330380	15,03664812320840	1
-12,08832086652430	13,54594335231050	1
-12,08796146332770	13,07421942611990	1
-12,08729190505210	14,94329327709570	1
-12,08696675768000	13,23516762839170	1
-12,08617429036570	13,56519404086490	1
-12,08603515426690	13,47519022860850	1
-12,08580278843460	14,58674396478200	1
-12,08503930160070	13,03294768030620	1
-12,08460947439340	14,83061981315090	1
-12,08421640230850	13,65145011122590	1
-12,08393343740310	13,63117627563720	1
-12,08356324188780	15,07892991599580	1
-12,08348072615790	12,83186676072450	1
-12,08064618118420	14,46758371911480	1
-12,07944482920530	14,41091114779690	1
-12,07868491528240	13,75472309286970	1
-12,07700010751230	14,48400295130610	1
-12,07677056368270	16,17124233896360	1
-12,07533701075950	14,69760627484300	1
-12,07470831459690	14,78106782058820	1
-12,07454733847970	14,10290634247740	1
-12,07446755731720	12,90769018474710	1
-12,07407351460410	14,37379532764740	1
-12,07396599538020	15,82456480188570	1
-12,07288975994710	15,50824893594210	1
-12,07256799763510	12,46902064471350	1
-12,07031016718110	13,80387613590580	1
-12,07015133931690	14,05811629119690	1
-12,07009109129840	14,41828227788710	1
-12,06967124438670	13,45520278769850	1
-12,06946045699970	14,51823515093810	1
-12,06623243418700	12,65241236146950	1
-12,06544565792250	14,47799128672070	1
-12,06293943484920	14,28053634910330	1
-12,06288829337220	13,53839423588890	1
-12,06116792753620	14,38014790144210	1
-12,06107096471140	16,29435886005150	1
-12,06048290445150	15,00713594014680	1
-12,06026674753230	14,85006984929540	1
-12,06006633366380	14,35087682870880	1
-12,05763593130190	14,98079059743970	1
-12,05730827520070	13,47153746050680	1
-12,05672952889450	13,61763858787810	1
-12,05620396163360	14,61735495828610	1
-12,05595036164730	11,73948907913180	1
-12,05583793859620	12,64423840910240	1
-12,05561416643320	14,63576132646180	1
-12,05511085395820	14,17184193528910	1
-12,05402335211330	14,13143400303750	1
-12,05363019048860	11,91814722657440	1
-12,05205811872250	12,80085136849960	1
-12,05187009400170	14,49384914144890	1
-12,05121924029580	14,51879562832660	1
-12,05072712752600	13,01243036691790	1
-12,05053859271940	14,49332329250570	1
-12,04949924048540	14,31234026243860	1
-12,04888249917380	14,88394976046370	1
-12,04838237697780	15,15619016716190	1
-12,04778279816740	14,47713230383250	1
-12,04768211990720	13,80356835614890	1
-12,04733329863420	13,07364478834800	1
-12,04721817522050	13,09927129179510	1
-12,04682191254960	11,67004747145450	1
-12,04670823521000	14,40360172964510	1
-12,04536195761900	14,12147011815900	1
-12,04341436849720	13,53799261711040	1
-12,04331749482550	15,92688912121730	1
-12,04282118434940	14,98306809363240	1
-12,04281876930430	14,25005647192410	1
-12,04241318708180	14,51102745413190	1
-12,04179340438570	12,82864965079480	1
-12,04023800114050	14,18644136091910	1
-12,04004465942820	12,74746635313610	1
-12,03956493142000	14,76967452821600	1
-12,03832719589550	12,36815729442380	1
-12,03746613233940	12,90085551369250	1
-12,03714370682010	13,37036859890480	1
-12,03709438331380	14,11402713547740	1
-12,03497168578790	14,45509404779000	1
-12,03432868940950	14,89834363363110	1
-12,03238200881080	13,62215444355010	1
-12,03075873948240	14,07493231585930	1
-12,03060254563380	13,86903250137520	1
-12,02919738296330	14,73355424105720	1
-12,02917219352950	13,84421031459700	1
-12,02914406799780	13,38948757545970	1
-12,02881003429860	14,46660361770660	1
-12,02752667584170	13,55942565019500	1
-12,02734505467320	12,40834436344910	1
-12,02641498102500	13,54160354894340	1
-12,02543598736750	14,41683401496930	1
-12,02320710749010	14,19859266564240	1
-12,02267445277350	13,33354380525960	1
-12,02240052975230	13,12055801425090	1
-12,02198919331810	13,98340663738490	1
-12,02139767528280	14,40490173084690	1
-12,02098832267570	14,74483783236090	1
-12,02070202417540	13,63277745257930	1
-12,02021417474810	15,36014601305420	1
-12,01985975114330	13,29988513972750	1
-12,01970101011690	15,44045531477550	1
-12,01906331661450	14,03766716320720	1
-12,01894956873040	12,04254829065390	1
-12,01859470753120	13,53856531545290	1
-12,01808168172220	15,43443822451660	1
-12,01797839840510	13,96142247044710	1
-12,01707242955630	14,96487008238670	1
-12,01675119629310	13,18105882395250	1
-12,01549574087590	13,49691532862910	1
-12,01543915285040	14,49028590034570	1
-12,01366780849680	14,90528838440570	1
-12,01295531765580	14,25027515325980	1
-12,00958468504510	15,56768235052120	1
-12,00737687034930	15,00663023382780	1
-12,00737211830080	12,84410952052220	1
-12,00714118031160	12,88601660972580	1
-12,00653871822480	15,09176963140650	1
-12,00596209840770	13,20371164328080	1
-12,00559477454420	14,60424339103610	1
-12,00406915192950	14,18637242309750	1
-12,00389594392940	14,02984825898750	1
-12,00255412639840	14,00893079808720	1
-12,00102818954510	13,41058281462620	1
-12,00094237563510	14,37045889486560	1
-12,00091603426800	16,39370503920260	1
-11,99969873432220	13,69706445400090	1
-11,99860926895930	14,71811158550980	1
-11,99837523418230	13,66587110938050	1
-11,99835896114920	12,36233956290500	1
-11,99825879215640	15,24390278759810	1
-11,99814269746510	13,86100475572550	1
-11,99762401444870	15,33668224434880	1
-11,99705892828610	15,12972068885390	1
-11,99657386156210	12,64652310638840	1
-11,99527331903690	14,41660002730850	1
-11,99484109742490	14,75641097571940	1
-11,99483755569040	14,53197190839310	1
-11,99427996391620	15,09065355812200	1
-11,99327867026980	12,43656689868470	1
-11,99247073688630	14,44708412022150	1
-11,99167402219020	14,58858924757480	1
-11,99140789449870	13,63968543230920	1
-11,99046739724150	14,39411953810270	1
-11,99043064388400	13,87675625038660	1
-11,99036656325030	13,81808961144690	1
-11,99031694230390	13,43624554633070	1
-11,99024973071320	14,47282114075740	1
-11,98918300539510	12,31760775167630	1
-11,98863123407080	15,26742257622470	1
-11,98845166016770	12,66229132813550	1
-11,98790844481540	12,25576805659270	1
-11,98779611344370	12,84444624462010	1
-11,98672570940650	12,87566099933410	1
-11,98563286249350	14,25167685423880	1
-11,98536669006310	12,98613925673920	1
-11,98422199633550	14,60512741191470	1
-11,98407429558540	13,68429166499950	1
-11,98357447020040	14,38889267001720	1
-11,98285952396430	15,91203598188770	1
-11,98279250061040	13,49246088393110	1
-11,97933235327960	13,53434896518110	1
-11,97823503455250	13,32855623729400	1
-11,97808071088530	15,71092786605410	1
-11,97709848770570	12,90045842674910	1
-11,97624065845620	16,29843271972390	1
-11,97538027487860	12,46994618038880	1
-11,97501655681640	12,29582103508660	1
-11,97463732184750	12,17293823440430	1
-11,97373945139600	12,98704652389400	1
-11,97070414304760	12,79706577750780	1
-11,97061800523590	14,56119845943920	1
-11,97041722207470	15,30879215921490	1
-11,96980588389640	14,10422863298030	1
-11,96976172241630	14,85208116986260	1
-11,96957326744320	12,40398021673330	1
-11,96906033741690	13,25756495974270	1
-11,96904975160190	14,34442888544050	1
-11,96831032419980	15,85481584124570	1
-11,96785904643320	14,35325414884640	1
-11,96700428820700	11,50778400830970	1
-11,96612015718970	16,78112696105080	1
-11,96581200711550	13,22641216125900	1
-11,96431130571260	12,79943269426360	1
-11,96411415372040	14,50788753185110	1
-11,96375909184000	14,12757489215490	1
-11,96298032037040	14,24586072891590	1
-11,96212538252590	13,28214962058180	1
-11,96135839777590	14,06615925856400	1
-11,95960206298420	12,78706127905950	1
-11,95925383766260	14,30278225529400	1
-11,95904803304330	14,29694246358500	1
-11,95902015671820	14,17696089592450	1
-11,95861224891110	13,98290290301940	1
-11,95837186659420	13,27050588881820	1
-11,95757438900380	15,14832153903580	1
-11,95657011430070	14,89876548753070	1
-11,95341044133920	15,20409347929240	1
-11,95323017295660	13,46914619543630	1
-11,94870585213690	15,44314356267460	1
-11,94866054414320	14,61704494910790	1
-11,94469762178120	14,91875262840760	1
-11,94428864963060	13,64776047685910	1
-11,94418313548910	14,38497448294270	1
-11,94404476755210	12,95725428970390	1
-11,94323210168840	16,54915236036470	1
-11,94269268293560	13,07958310517000	1
-11,94257265345120	14,64821289160780	1
-11,94061365667920	14,13416337476070	1
-11,94039943882510	13,55083309354460	1
-11,93993268791060	13,10828125932710	1
-11,93935132313230	14,03674987016680	1
-11,93867851511950	11,70224729392000	1
-11,93834676860750	14,62404537728450	1
-11,93813395049880	12,99775193796370	1
-11,93806577941010	12,95463549527300	1
-11,93752776382490	14,51486193004020	1
-11,93679872735510	13,45373924628460	1
-11,93617315237750	15,26783555025520	1
-11,93595708755040	14,65152381683550	1
-11,93577183480760	12,39839209080790	1
-11,93559549819470	11,45228290742600	1
-11,93543022254930	13,09156267290250	1
-11,93527651651340	13,62129568001860	1
-11,93453309662930	13,58878997433340	1
-11,93433419851500	14,17009584557280	1
-11,93432172316800	14,53020333692360	1
-11,93397348317560	13,34102161227770	1
-11,93307413092800	13,86346416088320	1
-11,93247733006730	12,31311780685110	1
-11,93039163296780	12,77812315733300	1
-11,93024018158090	14,62575692927550	1
-11,93022246318480	12,57052709428880	1
-11,93005449574160	14,13415918312540	1
-11,92957304318000	12,88420050143730	1
-11,92906982510000	13,86988319331030	1
-11,92873051112620	14,11260741963210	1
-11,92760810250230	13,50496670008950	1
-11,92616268060470	13,88712164064570	1
-11,92431457134480	14,61857455879860	1
-11,92387176620630	13,84181983245760	1
-11,92359941313990	13,34437842409950	1
-11,92317515360380	12,47401970341190	1
-11,92252068262950	14,82922137019880	1
-11,91911481123910	13,76665018266130	1
-11,91874441520690	14,16523627626520	1
-11,91835023899520	12,14861846579140	1
-11,91792266594710	14,31777906858110	1
-11,91631418089310	13,80844662193570	1
-11,91555421711830	12,51185282990510	1
-11,91525853247480	14,03935437459850	1
-11,91511970952090	14,95781659414650	1
-11,91461311006120	14,49070700290060	1
-11,91370656163110	14,08137359718340	1
-11,91292427113860	14,57236885107970	1
-11,90982633178020	13,16110714760260	1
-11,90970780528910	13,29072172074340	1
-11,90834560881450	13,24985098691990	1
-11,90813787519450	16,12283392363490	1
-11,90790522460090	14,33354116487070	1
-11,90730283741400	13,79667370761260	1
-11,90726713049590	12,74058958344060	1
-11,90466310006100	16,89446171181990	1
-11,90455168081480	13,11666551518020	1
-11,90282428981690	14,19772249503600	1
-11,90007610554450	12,82801700973270	1
-11,89995658917500	13,40454033485770	1
-11,89992138732210	11,79619001152100	1
-11,89904101872980	12,98349308886180	1
-11,89714963361050	14,59544373307470	1
-11,89705567203440	12,93092178084680	1
-11,89599647253680	14,14609687885850	1
-11,89576688276000	13,69695037975750	1
-11,89470330737830	13,16269041019500	1
-11,89334781824540	13,07520296688690	1
-11,89225537981980	14,99280810769740	1
-11,89207500588280	14,33863168229450	1
-11,89090643918030	15,12651679386630	1
