164	61	135	65	162	75	158
97	150	150	150	97	97	121
172	170	67	109	70	83	83
127	127	131	121	127	121	121
128	40	40	106	58	144	40
38	174	174	174	133	38	38
19	19	168	91	91	91	19
92	185	42	36	129	152	140
187	84	147	77	89	185	183
33	86	23	177	143	81	188
87	95	126	156	80	95	161
129	39	39	39	39	39	39
48	166	48	125	125	48	125
139	128	186	119	176	33	176
147	111	111	111	147	147	139
129	122	129	160	129	48	122
60	103	103	60	60	19	103
46	152	35	54	24	138	151
58	126	170	170	170	46	126
102	162	102	162	162	102	70
84	84	119	103	103	84	103
47	171	101	77	112	16	95
182	182	182	21	138	138	138
169	23	36	16	124	68	118
20	18	18	83	20	58	83
110	16	97	106	156	119	139
140	95	140	90	140	90	90
49	97	74	97	130	130	74
137	101	181	181	188	13	187
72	67	119	179	176	179	63
51	147	85	54	188	168	180
92	21	155	92	21	21	92
38	143	143	38	38	170	143
170	154	154	170	154	170	89
121	19	144	121	80	10	63
140	189	124	28	112	28	104
11	142	168	167	63	43	50
32	32	48	128	128	128	32
181	117	165	189	12	99	118
23	145	62	168	62	115	88
113	179	179	85	113	113	179
104	104	109	31	109	82	31
26	56	46	142	91	108	142
112	179	170	75	68	86	75
179	58	110	108	85	105	105
9	9	147	147	148	9	20
144	144	148	97	148	148	144
43	168	117	168	117	117	168
190	116	95	45	112	182	112
142	143	100	143	143	100	100
180	96	41	135	153	96	28
109	16	135	63	29	121	13
45	92	111	10	82	160	30
188	69	177	188	68	26	184
170	170	120	188	120	170	120
163	163	163	158	50	50	50
100	100	74	51	100	51	51
112	167	40	107	112	167	107
78	26	106	155	73	56	123
81	35	62	62	62	81	17
127	127	101	101	99	94	94
111	111	104	32	32	111	32
155	84	30	14	99	142	124
145	35	58	35	35	145	30
39	36	39	133	36	36	39
156	63	86	118	60	63	25
110	163	137	110	163	92	137
130	58	121	137	190	148	58
92	108	190	16	158	34	31
21	147	24	17	25	181	20
184	70	147	147	147	70	70
120	36	35	35	36	170	35
97	35	166	104	130	188	190
57	17	13	52	133	10	144
124	23	178	120	110	104	110
85	63	66	74	113	85	75
139	139	103	139	74	103	103
161	115	97	97	149	132	104
152	92	53	72	36	101	187
167	12	64	167	30	165	120
131	11	116	116	11	116	11
96	96	50	79	109	50	109
58	25	25	58	109	25	58
82	97	100	154	93	48	43
110	63	63	134	134	33	33
72	37	65	65	72	72	65
27	27	26	142	40	26	142
19	86	161	72	16	22	151
83	31	117	83	146	31	31
153	27	175	64	40	41	35
47	79	130	79	138	138	130
35	48	99	71	140	171	135
64	97	101	44	72	96	130
99	96	120	120	96	99	139
59	160	61	39	61	160	59
142	110	148	148	142	142	148
99	99	159	158	99	159	159
106	106	147	147	89	147	106
12	159	25	64	25	12	25
78	41	86	14	59	123	153
65	65	174	151	114	151	114
136	85	48	49	92	117	85
139	95	139	16	29	16	139
180	12	162	15	125	128	10
112	46	7	7	7	39	39
54	97	144	54	144	144	54
94	108	30	175	183	126	114
151	149	24	177	76	187	145
26	179	55	156	150	161	170
34	34	114	114	34	114	148
170	37	37	165	37	170	170
30	39	39	30	30	39	123
101	51	51	108	51	108	108
111	143	88	111	88	88	111
181	39	10	57	60	179	160
121	165	75	180	75	39	98
125	162	178	18	18	162	178
109	66	109	57	109	57	145
95	125	189	87	166	166	130
64	113	113	64	113	44	64
182	172	32	67	44	105	32
67	152	69	190	152	26	16
136	84	159	159	159	36	84
162	75	168	75	168	75	168
143	20	26	64	28	115	28
57	140	66	57	57	66	66
83	62	83	141	133	133	141
80	165	38	105	167	105	10
15	80	98	98	98	78	15
113	144	17	155	17	113	155
118	37	143	39	53	187	69
29	139	82	58	94	89	184
27	27	57	57	27	71	57
161	25	144	20	38	36	117
14	14	68	68	130	68	14
20	171	24	118	127	158	58
126	156	122	126	106	106	122
110	110	166	80	80	110	80
58	58	39	188	53	176	157
110	59	59	49	137	13	14
83	157	188	122	43	15	185
78	78	73	78	73	14	73
76	132	123	123	170	170	123
176	176	182	165	165	165	176
148	14	96	101	49	177	76
121	155	182	188	160	32	151
100	85	100	85	91	85	100
50	170	34	164	188	34	105
112	23	157	44	107	20	65
47	132	47	107	107	47	9
20	50	186	124	67	143	143
43	43	186	88	186	43	186
120	120	133	133	83	120	168
26	60	146	132	167	14	26
42	42	96	42	177	177	177
86	37	125	86	125	86	125
133	164	48	172	48	164	172
10	10	14	23	161	10	161
118	118	84	65	84	84	118
62	106	152	62	106	40	106
89	89	75	94	162	75	162
81	148	81	105	65	167	69
15	73	113	84	85	40	73
130	169	100	86	141	15	86
104	104	189	93	63	91	99
166	78	78	37	78	37	37
131	180	142	155	129	52	129
56	95	106	56	96	64	43
154	45	33	45	45	33	33
172	67	64	171	112	177	112
44	44	117	82	28	180	121
184	124	26	26	30	88	26
73	161	123	175	143	102	72
82	82	30	146	155	48	12
122	132	103	122	132	132	122
135	138	167	135	27	167	27
41	41	148	148	17	41	148
182	65	153	62	36	160	61
138	95	138	95	95	37	138
86	86	86	138	120	138	138
141	105	187	84	154	53	105
151	84	36	183	151	59	174
181	29	190	105	158	158	12
10	10	10	66	27	27	27
177	177	27	27	19	27	177
119	133	133	18	143	47	186
46	66	176	39	39	161	130
31	142	40	157	61	142	28
184	23	23	94	184	23	184
132	161	91	161	132	132	52
138	138	37	37	138	37	83
19	82	19	27	82	123	27
41	183	41	183	183	67	41
33	68	67	159	33	56	176
90	90	31	187	24	132	93
105	147	30	30	105	30	105
157	114	106	25	18	114	139
83	30	83	134	134	71	71
75	88	157	69	164	118	48
34	10	174	182	97	155	76
117	77	50	117	77	37	37
170	170	36	36	173	97	97
118	125	75	19	167	184	19
166	172	102	172	130	166	102
48	58	41	104	136	169	73
162	32	178	166	52	123	140
180	98	98	62	40	40	180
106	11	105	175	140	142	87
98	79	190	119	35	98	119
54	110	54	94	110	110	54
90	12	108	12	108	108	12
69	19	171	158	172	76	172
47	149	97	167	47	97	149
93	53	121	58	135	93	109
40	128	162	69	111	41	69
165	30	143	165	144	165	143
93	93	154	188	113	176	133
110	146	146	146	110	110	43
165	65	65	65	165	135	165
43	112	97	133	146	123	146
32	152	152	34	34	152	34
28	37	152	69	106	98	178
173	17	80	18	47	25	173
184	41	171	139	93	47	158
26	149	115	149	26	144	115
81	45	100	31	70	100	153
79	186	186	34	34	34	186
178	120	124	76	116	126	48
50	131	131	50	18	131	50
156	156	156	113	113	113	170
44	71	149	80	169	68	145
154	142	142	52	72	142	52
61	61	135	61	131	131	131
104	17	165	17	41	17	41
138	105	105	38	84	84	141
12	39	28	32	12	12	39
33	33	6	129	16	6	6
165	19	165	19	165	165	28
164	164	163	19	163	41	19
55	55	108	105	105	55	17
125	20	50	50	86	147	50
66	66	93	93	33	66	93
61	61	188	107	188	61	188
11	126	126	11	126	11	52
88	88	67	67	47	47	90
119	176	161	161	95	176	119
102	133	55	35	189	158	133
30	158	158	175	40	30	40
102	42	125	150	93	139	152
41	148	135	148	148	135	135
54	125	81	125	54	54	116
172	122	122	63	63	63	122
48	48	122	122	122	48	86
88	109	109	117	40	147	163
127	170	16	29	25	74	156
161	144	58	30	99	46	35
117	84	87	117	84	117	84
153	162	162	61	149	61	162
100	150	150	150	100	190	100
54	54	45	146	186	135	87
51	50	134	134	51	51	134
33	66	89	23	66	33	89
46	28	29	46	29	46	29
58	185	58	106	185	58	185
128	35	66	59	14	59	178
121	150	148	150	148	143	121
173	173	176	132	176	176	173
15	85	78	15	15	85	85
89	18	112	15	18	18	112
188	24	133	145	189	100	91
186	103	103	186	103	166	186
155	61	91	155	91	12	121
31	49	65	103	124	162	175
28	28	28	138	138	138	62
103	93	151	135	144	144	146
57	168	57	33	168	57	168
184	11	140	140	184	184	140
18	60	74	74	74	122	60
113	104	104	113	74	74	29
167	167	94	111	62	156	89
29	29	29	109	82	109	109
92	51	188	95	92	125	147
94	17	153	123	123	67	69
88	131	88	68	64	64	68
168	147	168	26	168	147	147
108	67	32	132	130	50	130
21	143	35	66	119	22	66
51	58	51	21	51	58	58
176	91	143	166	99	100	28
56	120	99	111	111	56	99
52	113	109	43	109	87	144
83	99	169	169	83	58	58
24	65	132	24	144	144	65
144	75	144	75	140	23	140
123	187	79	187	47	145	72
71	99	82	29	29	73	104
44	80	80	80	143	69	44
33	33	65	65	48	33	100
178	26	26	49	179	49	178
140	27	19	129	36	31	193
140	125	187	145	51	44	104
139	134	134	139	46	134	139
52	10	46	86	155	145	20
141	141	53	52	163	163	53
96	81	165	81	81	96	96
148	113	139	52	75	174	137
147	12	12	147	147	12	147
38	132	38	132	38	132	14
123	105	85	112	147	121	177
114	20	20	20	114	114	99
36	36	109	36	38	145	145
88	88	128	30	88	128	128
173	84	117	108	82	84	112
45	40	131	129	184	184	34
32	33	33	132	33	65	132
185	185	185	143	156	143	143
128	160	10	30	81	95	62
78	25	26	78	78	79	25
38	153	153	51	51	158	153
152	97	152	97	19	167	19
167	78	167	183	183	167	183
27	149	98	34	71	167	27
89	87	101	164	144	146	133
35	35	177	114	114	35	114
151	167	167	151	151	129	167
37	122	178	97	136	160	97
169	169	169	155	155	146	118
80	146	80	146	182	80	146
112	109	185	185	29	159	139
45	45	100	33	46	33	46
183	74	167	167	136	137	72
161	22	143	72	117	149	167
117	99	156	47	117	99	99
132	132	69	132	69	69	149
132	117	12	34	155	145	117
85	182	58	163	116	116	163
68	57	118	118	110	148	71
16	16	146	71	71	16	71
123	80	56	80	123	80	123
57	94	46	140	58	94	153
170	11	108	165	105	113	182
52	92	171	92	52	129	171
14	14	73	14	130	130	83
102	101	102	101	101	98	102
72	33	33	72	72	33	75
21	52	16	151	175	116	21
168	144	29	168	131	29	29
125	115	151	115	115	151	151
83	103	70	167	34	103	70
69	148	69	105	69	105	105
103	57	90	90	67	90	103
190	118	35	111	121	69	69
65	50	63	65	65	50	56
25	25	84	25	84	18	84
104	104	181	104	26	181	181
81	174	37	81	15	43	163
126	80	69	12	61	47	56
26	169	26	26	169	169	14
123	123	124	124	124	123	98
63	102	63	63	102	151	102
126	11	11	11	81	81	81
15	86	86	15	15	156	86
119	91	91	16	119	119	91
30	114	64	51	102	121	63
31	46	38	53	31	124	127
138	37	121	176	54	39	90
155	120	146	29	159	186	125
88	85	175	184	88	124	64
59	158	163	189	158	72	61
141	71	141	44	158	91	45
76	43	43	43	76	76	20
43	155	43	43	155	45	155
102	102	64	104	64	102	44
140	61	106	106	123	74	81
87	75	87	150	150	150	87
105	48	87	96	38	23	96
162	136	162	98	123	123	136
27	44	44	126	27	170	126
57	41	78	168	48	173	78
144	18	77	106	187	102	42
63	142	26	142	142	63	63
126	169	42	49	169	145	27
66	106	42	186	161	85	177
158	117	22	47	158	11	50
80	33	180	62	62	30	163
120	94	116	120	94	120	94
145	123	131	42	83	159	159
186	186	145	186	145	145	133
80	76	80	76	80	53	76
11	102	123	123	102	123	102
58	160	97	98	11	114	74
56	76	142	103	62	19	158
117	127	54	127	127	76	117
14	137	137	137	73	14	14
33	22	97	97	22	124	124
102	182	102	74	102	74	74
75	49	110	49	69	177	48
120	190	190	85	190	85	85
76	44	120	120	44	120	44
129	133	69	121	126	177	177
95	95	144	160	184	179	65
104	64	111	104	28	149	65
86	118	55	55	55	118	118
26	37	172	54	172	172	58
63	12	63	63	12	59	12
104	104	64	64	64	104	54
145	126	71	121	32	71	59
138	138	138	56	190	190	190
175	103	163	146	175	163	103
15	15	83	83	32	83	15
76	76	21	21	21	22	76
118	118	127	141	30	141	141
91	123	123	91	120	91	132
92	185	123	93	107	106	155
48	142	48	48	109	142	142
69	69	23	23	98	23	69
107	64	29	107	145	64	145
19	61	177	47	16	54	47
14	23	26	34	114	23	185
163	31	149	77	182	185	149
22	22	93	177	18	17	183
168	31	31	111	111	111	31
68	68	66	68	66	145	158
92	24	185	96	116	136	60
109	148	148	14	14	14	148
100	35	100	35	100	100	50
32	88	140	140	15	96	70
88	15	145	145	92	165	181
161	158	87	34	85	62	85
164	164	154	38	35	186	120
178	102	140	140	164	153	176
105	86	175	15	44	175	21
29	125	80	29	29	125	125
43	86	163	66	21	79	21
86	133	179	36	97	86	109
50	18	10	10	10	50	50
119	71	120	71	71	119	119
138	88	104	85	131	152	152
101	27	27	27	101	101	68
13	158	92	18	134	92	15
108	44	111	44	110	108	108
138	184	59	153	160	173	153
31	57	93	31	57	135	93
27	103	87	27	87	27	133
55	63	111	65	130	98	98
163	87	180	43	11	180	116
117	92	44	155	66	67	91
100	131	71	131	131	71	71
62	62	58	58	62	58	175
135	135	116	172	92	110	96
114	114	123	114	123	123	116
77	120	64	180	84	47	24
100	162	97	39	138	162	162
49	89	61	36	182	187	110
124	22	87	99	141	99	79
145	186	152	92	172	152	50
111	30	185	40	185	109	59
90	136	123	121	78	154	83
162	20	65	65	162	65	162
33	18	33	33	18	18	132
116	49	187	187	187	49	49
178	66	87	66	178	66	178
25	167	51	157	135	17	94
110	77	77	110	110	161	77
183	14	67	17	11	35	56
88	173	53	184	72	143	173
82	173	83	82	83	82	83
112	24	44	76	44	112	112
124	30	30	124	30	124	132
66	117	75	117	47	46	12
10	145	68	178	68	112	18
172	172	142	16	142	142	172
115	36	177	115	115	36	36
64	110	177	78	124	16	185
111	126	126	111	111	123	126
84	55	141	95	17	95	114
12	176	65	39	111	73	12
77	105	77	77	23	105	105
129	176	164	164	39	79	40
41	139	107	41	80	80	80
70	135	16	135	100	34	162
168	102	85	78	74	78	108
134	104	104	104	112	134	134
14	62	157	62	28	146	21
190	61	134	78	54	62	152
46	71	126	42	46	42	71
175	86	175	82	59	24	180
12	139	151	144	60	12	59
90	157	172	45	70	54	129
48	85	48	73	48	85	85
113	50	90	175	55	99	153
125	125	125	53	53	46	53
67	38	43	118	40	67	90
107	124	179	18	107	162	105
83	152	88	10	40	66	94
156	156	156	122	122	122	153
112	17	59	178	20	59	95
149	122	39	53	145	72	98
28	83	159	83	28	42	42
85	132	184	127	97	190	101
32	174	178	125	15	104	94
41	134	41	134	47	41	134
52	107	66	66	107	66	134
85	85	58	85	58	58	39
102	146	146	15	89	129	123
57	114	114	98	114	98	98
77	109	70	63	162	162	159
93	26	47	38	138	139	126
88	51	66	28	28	28	66
93	114	32	32	93	114	58
112	111	168	61	18	114	147
176	92	30	78	67	54	54
131	22	111	22	111	131	177
51	121	121	150	150	150	121
146	142	142	146	139	142	146
165	15	65	165	74	74	65
81	60	175	189	116	64	27
134	64	96	78	19	78	122
117	33	31	21	49	49	87
170	70	170	157	115	157	70
27	140	27	27	140	140	20
133	55	73	138	152	157	40
78	102	102	78	102	78	102
108	94	43	43	108	43	108
148	94	165	165	148	52	165
41	169	161	39	18	18	41
76	120	76	120	120	17	76
42	28	71	156	13	142	141
169	169	169	61	105	61	40
66	153	153	63	66	63	167
149	117	95	39	129	65	51
164	55	103	164	55	164	55
42	39	12	176	73	68	46
124	33	78	16	32	132	38
189	21	94	10	15	58	159
95	137	169	145	95	145	56
159	85	159	159	85	43	85
126	126	22	142	149	149	142
98	64	140	98	98	140	140
94	94	171	94	171	171	117
12	132	11	12	132	132	12
168	148	77	128	19	128	94
11	11	84	114	14	114	114
79	173	79	79	29	29	29
99	37	133	168	53	53	20
38	31	31	49	38	38	31
129	164	105	164	105	105	139
125	34	79	79	125	34	105
124	79	79	79	45	124	124
16	182	16	182	16	75	182
58	58	83	83	83	58	31
127	94	89	89	111	125	105
118	50	182	169	51	169	19
39	101	39	139	5	39	139
35	35	169	69	16	127	44
50	11	85	11	50	11	50
14	162	162	181	14	162	14
162	153	162	153	56	98	56
151	140	151	140	140	151	81
57	172	61	107	61	57	172
135	111	169	73	22	129	169
77	77	148	77	148	148	54
14	138	111	34	138	98	90
85	32	163	63	121	85	113
92	140	97	97	92	174	174
13	119	97	18	171	18	97
19	158	181	46	158	91	12
180	104	127	30	182	180	161
139	130	130	130	65	65	65
184	91	17	77	51	150	177
82	64	108	87	55	64	159
41	119	119	168	38	119	38
151	72	167	92	151	57	136
117	117	28	28	181	161	20
184	82	88	158	36	12	21
66	49	49	79	79	79	49
154	34	154	154	34	177	34
173	18	173	157	18	173	18
41	174	104	58	107	58	97
118	118	118	74	112	112	112
19	159	113	33	159	126	157
121	15	24	15	121	46	46
158	71	158	158	158	158	42
116	38	44	139	110	45	45
55	63	47	55	47	47	55
187	62	62	62	162	187	187
40	23	40	23	23	87	40
79	79	14	123	123	123	79
102	176	102	176	102	126	176
113	113	113	11	113	113	113
101	161	86	86	101	101	86
158	29	76	76	54	54	29
75	75	26	46	26	75	118
164	60	102	80	69	167	165
65	100	65	143	94	94	143
15	34	171	149	34	149	171
89	140	89	140	89	98	140
59	188	78	78	188	78	188
138	100	138	30	99	30	100
47	158	156	61	156	47	61
102	45	125	45	102	102	45
138	138	143	166	138	7	166
110	109	33	126	110	161	172
39	101	75	171	39	171	75
110	110	88	160	88	149	149
70	79	70	75	159	159	75
158	160	96	168	168	160	96
31	31	31	99	99	112	99
90	41	46	154	22	96	90
114	78	78	119	158	119	152
15	99	99	15	15	99	150
88	98	127	118	98	118	98
29	163	31	86	80	163	82
50	42	81	117	135	117	14
97	44	136	140	44	82	125
21	145	39	21	21	145	145
15	171	63	113	60	170	170
118	180	106	42	164	25	118
45	74	162	45	162	45	162
50	50	50	84	84	33	84
134	27	27	146	134	27	134
31	91	131	139	16	168	22
16	86	164	164	86	164	86
87	151	92	12	152	98	81
118	96	96	96	118	27	118
36	63	151	63	74	36	74
127	147	66	12	115	29	49
164	164	70	164	70	70	141
31	20	180	155	155	182	40
171	69	171	69	69	95	171
146	152	21	152	54	54	21
136	56	87	15	126	15	122
63	147	63	163	147	147	63
83	43	165	83	165	72	72
59	15	163	163	54	156	102
104	168	51	51	51	51	51
21	62	62	135	62	21	21
109	72	109	17	153	153	17
95	14	95	132	23	82	121
136	16	16	136	136	143	16
22	43	22	22	43	43	125
28	54	35	54	35	35	54
150	20	171	54	161	50	173
186	72	123	123	186	123	186
184	50	113	181	83	189	106
165	95	136	80	11	62	71
100	100	13	70	100	70	70
92	87	111	111	92	92	111
34	34	95	95	59	131	95
41	109	109	41	109	41	32
136	59	142	142	54	47	106
95	71	138	85	85	71	138
174	159	161	100	59	125	100
148	76	130	42	153	76	61
87	87	168	166	47	168	166
104	96	100	96	123	37	159
139	40	161	16	53	53	67
58	107	69	58	107	107	58
107	157	40	164	99	164	119
52	52	119	101	119	52	119
98	94	158	98	158	94	163
147	26	26	118	26	147	147
99	175	136	190	79	88	144
161	161	123	158	161	158	158
120	29	53	120	29	120	29
182	137	137	182	128	182	137
170	170	170	25	25	35	25
128	124	128	98	98	15	98
76	47	49	31	160	174	118
110	110	11	134	19	110	19
22	49	183	49	10	27	142
72	15	15	11	11	11	15
101	177	28	71	104	173	173
186	175	186	56	56	186	56
66	83	176	180	176	180	83
84	172	172	172	84	84	118
168	95	118	102	94	102	179
24	24	95	126	95	95	89
81	131	20	23	23	53	89
69	129	150	97	129	71	88
45	130	45	45	130	93	130
163	163	28	56	56	120	56
38	133	27	88	104	190	57
115	142	115	115	139	142	142
177	81	30	177	27	30	27
15	15	50	45	91	15	45
15	61	55	178	38	15	41
190	65	107	29	146	33	65
182	69	23	184	174	37	130
105	175	138	105	175	105	175
44	44	18	18	50	100	44
54	122	177	170	117	176	69
69	171	69	151	110	151	71
121	180	156	156	180	180	156
85	83	83	42	42	117	85
99	166	99	112	99	112	112
65	177	24	189	53	179	152
14	70	14	17	70	70	14
48	48	82	13	82	82	48
72	107	136	72	69	165	174
53	162	82	14	144	179	11
115	115	85	115	85	166	85
160	112	70	58	94	70	188
57	22	107	106	157	107	157
97	47	52	137	155	81	138
114	11	180	29	114	33	48
10	81	81	74	81	74	74
103	163	177	160	134	133	67
42	24	24	42	42	24	67
112	54	55	54	128	55	54
97	59	134	90	38	47	97
96	138	175	24	96	24	175
95	57	57	95	178	95	57
86	81	86	86	46	146	46
188	144	35	64	144	151	180
179	179	52	182	182	182	179
102	37	26	37	37	102	102
77	124	118	124	124	77	77
29	153	73	8	73	8	8
55	149	21	62	144	173	149
90	76	90	76	91	76	90
26	97	66	25	136	25	170
125	74	114	74	24	15	102
66	54	41	105	41	66	54
85	171	86	31	11	31	99
90	54	90	175	22	175	22
105	7	80	105	80	24	80
74	74	74	117	152	138	152
37	74	95	95	87	47	46
140	148	131	153	153	140	140
43	185	146	23	10	43	161
178	90	30	90	119	22	61
45	43	43	45	43	144	45
78	128	105	105	105	128	7
165	145	184	20	164	165	182
66	133	182	34	147	182	110
77	77	65	65	77	136	109
143	42	143	42	42	143	69
153	67	132	177	178	25	67
93	86	45	86	175	177	89
25	25	177	75	170	75	177
116	88	140	173	173	119	129
91	161	91	162	91	162	162
117	163	68	136	68	117	163
36	82	36	123	82	36	82
125	150	13	56	125	98	112
89	74	125	162	162	118	60
129	129	159	129	159	159	46
123	150	11	103	189	109	123
116	103	31	160	175	102	22
12	125	46	186	15	71	22
179	91	60	79	79	113	51
135	131	143	131	135	143	25
130	39	130	66	130	158	158
119	25	25	161	165	25	165
131	82	145	13	25	96	96
31	163	146	163	82	31	146
99	169	188	72	60	138	22
18	114	127	146	77	119	102
19	19	71	71	19	123	71
88	148	148	88	133	142	133
110	110	30	110	30	30	143
78	78	92	169	76	76	78
156	151	81	73	99	109	94
36	48	122	48	122	48	122
22	59	22	59	18	22	59
111	19	111	23	23	23	111
144	139	32	107	125	115	107
178	144	144	178	144	178	178
80	43	53	80	138	169	179
41	74	40	74	39	41	40
183	184	183	184	184	183	141
121	38	38	89	100	151	46
17	97	91	137	17	91	97
36	111	147	147	111	111	147
47	47	184	148	73	36	131
169	117	36	94	94	14	98
124	81	83	124	169	169	81
184	55	184	55	44	184	55
117	56	104	178	28	29	190
149	149	74	74	9	149	74
150	17	84	17	150	150	17
66	158	94	94	66	94	66
37	113	100	48	24	95	56
143	21	180	163	114	15	125
147	69	147	87	69	69	147
174	40	40	174	40	174	139
161	161	163	163	163	161	20
181	73	73	129	117	119	57
29	152	116	152	29	29	152
129	130	137	20	190	45	107
118	150	145	142	150	142	118
36	157	169	23	30	113	98
157	91	37	70	150	61	170
113	134	45	163	114	163	188
164	163	163	94	164	29	25
72	125	148	147	147	188	72
190	62	174	62	174	174	62
58	100	23	55	58	100	55
73	106	53	73	53	53	73
51	118	185	51	176	146	18
98	103	143	42	128	42	181
84	108	157	108	157	157	108
96	23	23	96	96	23	23
83	83	96	83	96	96	122
80	80	98	80	98	98	76
99	99	99	160	160	160	95
189	185	148	189	189	185	185
37	113	47	47	52	113	52
48	48	118	118	86	48	118
112	27	14	20	163	140	96
113	120	113	18	18	114	113
118	169	113	181	187	42	151
125	35	116	35	38	125	125
25	169	169	18	46	25	25
84	84	120	178	178	120	58
108	78	44	69	154	158	65
98	34	13	51	93	126	98
167	112	112	104	167	112	167
146	187	163	24	188	56	146
77	154	169	175	170	48	175
83	105	48	88	134	69	119
89	48	89	130	89	130	130
99	76	99	99	76	84	76
33	121	92	121	144	33	144
10	108	69	39	38	69	79
179	20	77	21	171	181	49
138	138	163	99	163	119	119
179	117	78	156	103	78	112
133	29	160	101	176	108	103
123	45	80	109	109	80	123
108	107	141	17	108	110	119
63	85	85	38	38	85	38
71	71	80	92	27	108	83
16	24	14	50	124	50	153
54	168	16	14	54	168	174
99	188	92	167	70	34	70
25	77	149	109	149	77	77
130	168	78	166	78	166	166
42	110	42	52	110	110	42
11	146	132	182	29	100	18
183	38	136	15	177	177	80
74	56	139	56	74	74	74
74	74	106	135	135	74	135
77	55	131	77	131	43	77
101	72	21	81	101	21	72
92	92	92	141	99	99	99
86	84	84	85	164	91	107
152	72	101	72	39	66	154
80	153	44	44	44	80	80
21	90	168	66	83	21	91
113	139	139	139	31	31	31
48	48	172	135	25	147	111
162	34	110	172	103	123	174
133	23	170	71	89	99	71
78	78	78	143	78	139	78
133	46	89	133	46	133	46
148	180	99	80	172	112	180
154	154	172	172	161	89	161
41	122	41	122	41	32	122
166	119	80	119	166	119	166
121	98	98	170	91	121	91
66	85	111	83	21	63	124
33	28	28	70	188	159	18
157	89	72	71	72	11	96
47	159	65	25	89	65	78
92	39	95	112	125	79	50
128	88	88	171	115	112	109
112	13	60	18	81	84	84
124	163	163	149	149	158	158
17	114	111	111	114	114	111
181	52	183	110	75	110	174
35	186	78	68	130	91	175
95	49	105	95	95	49	49
65	134	134	65	126	134	65
38	115	54	38	170	97	34
110	160	80	184	107	126	126
16	17	117	81	38	14	78
117	37	120	101	36	72	95
81	49	63	133	179	133	79
139	160	160	67	139	139	160
106	13	27	106	13	168	106
190	156	150	141	76	19	11
27	73	168	73	125	30	161
19	55	55	55	122	122	122
177	136	49	177	150	118	137
51	78	58	51	58	58	59
139	139	139	149	149	149	48
154	25	86	187	110	154	135
87	174	104	145	161	184	134
67	148	67	178	178	178	67
58	128	58	118	128	128	58
50	37	76	134	119	118	134
160	9	9	9	86	160	139
169	29	123	190	76	29	188
176	40	142	71	102	86	176
11	104	163	10	138	47	110
121	60	97	97	97	121	121
57	161	52	114	87	177	171
34	91	28	79	33	79	161
47	99	173	99	173	81	47
15	15	35	15	46	15	46
11	11	135	11	34	168	23
162	151	151	24	24	162	144
48	139	101	101	146	171	83
161	131	148	131	180	25	41
15	58	41	54	54	17	97
143	52	39	67	88	65	180
71	16	147	111	69	78	111
20	92	132	36	126	118	132
114	109	29	114	114	87	20
26	26	26	141	141	185	141
178	21	27	27	21	93	178
33	66	146	30	146	30	33
160	97	63	63	63	160	160
112	87	179	46	134	46	151
35	19	19	164	135	156	96
60	60	169	60	91	91	91
44	24	44	49	11	25	170
44	146	44	44	60	60	60
49	168	168	168	49	49	179
164	70	70	19	164	164	35
127	30	112	127	127	30	30
92	126	126	92	146	126	92
111	20	126	159	114	159	76
14	151	151	151	14	94	14
76	133	27	110	76	178	10
154	89	89	87	87	83	83
81	96	56	81	96	81	96
101	19	172	14	74	45	159
118	118	86	86	118	86	27
52	72	17	72	80	52	17
168	78	114	168	187	97	139
79	144	79	144	144	79	60
36	103	45	19	36	103	19
127	47	47	40	127	47	127
106	185	99	106	173	81	110
160	85	127	127	85	85	127
48	72	58	115	30	65	65
80	80	80	189	189	189	161
163	156	17	186	186	33	148
82	12	108	84	99	121	154
163	43	108	131	15	30	162
139	6	59	59	77	59	77
72	76	133	133	133	76	76
155	138	57	127	28	159	127
106	129	19	93	88	131	110
142	75	96	88	36	164	183
32	147	9	9	9	67	32
108	108	108	144	66	169	66
169	166	151	28	136	93	172
56	112	112	139	139	139	123
69	17	102	69	17	69	17
10	38	168	188	67	36	20
177	145	95	145	86	134	73
85	130	26	50	85	26	85
63	139	139	71	28	178	140
131	113	186	170	168	125	141
118	115	118	128	115	115	118
95	89	89	81	130	156	65
49	78	134	21	112	134	140
13	102	30	13	30	13	30
32	170	7	145	7	145	7
135	23	92	109	93	92	20
19	164	19	60	151	164	60
95	173	185	17	17	161	89
166	92	84	42	95	95	73
116	138	116	142	142	145	138
185	137	95	10	114	156	53
178	66	178	53	66	30	30
58	58	82	82	128	82	58
156	148	79	110	99	155	44
12	97	64	117	100	65	140
21	101	21	101	21	106	101
182	35	35	182	30	35	182
22	22	147	147	22	147	22
19	80	19	19	80	80	19
32	181	90	90	68	180	179
171	145	42	72	10	72	143
180	157	120	86	14	180	131
58	17	84	17	17	84	84
74	151	21	151	126	113	81
16	139	96	57	34	98	46
164	153	153	164	148	153	164
118	91	52	19	32	19	175
86	8	121	121	121	121	121
147	46	22	127	127	189	115
114	93	96	114	93	114	93
130	10	55	10	130	10	130
116	26	103	26	103	103	26
121	122	70	46	80	42	80
33	33	123	33	123	93	123
161	96	117	67	179	174	173
173	81	81	160	103	85	175
133	40	153	185	46	167	185
118	150	33	25	64	144	96
139	147	147	139	147	139	22
181	13	181	13	13	171	181
16	177	139	179	169	177	140
154	154	179	179	154	35	179
